epoch,train_loss,valid_loss,error_rate,time
0,1.1591936349868774,0.3956076204776764,0.12732096016407013,00:29
1,1.1060534715652466,0.6033146977424622,0.1697612702846527,00:29
2,1.4120715856552124,0.42992350459098816,0.11936339735984802,00:29
3,1.1627157926559448,0.45450639724731445,0.12732096016407013,00:29
4,1.0047515630722046,0.4394270181655884,0.11671087890863419,00:30
5,0.7067990303039551,0.33739712834358215,0.08222811669111252,00:30
6,0.6619290709495544,0.27731552720069885,0.07692307978868484,00:29
7,0.4512806832790375,0.2694249749183655,0.06896551698446274,00:29
8,0.45242685079574585,0.2604248523712158,0.06896551698446274,00:30
9,0.47870397567749023,0.297434002161026,0.06896551698446274,00:30
