epoch,train_loss,valid_loss,error_rate,time
0,1.0299698114395142,0.3217325508594513,0.1034482792019844,00:30
1,1.0241358280181885,0.48133614659309387,0.13527850806713104,00:30
2,1.1463134288787842,0.49261993169784546,0.13793103396892548,00:30
3,1.055613398551941,0.4328814148902893,0.1326259970664978,00:30
4,1.0257160663604736,0.4081310033798218,0.12201591581106186,00:30
5,0.7845625281333923,0.37210386991500854,0.09283819794654846,00:30
6,0.7796387672424316,0.3044027090072632,0.09283819794654846,00:30
7,0.6203685998916626,0.3052583336830139,0.08222811669111252,00:32
8,0.36796531081199646,0.25471532344818115,0.0663129985332489,00:32
9,0.3433798551559448,0.2506010830402374,0.07427055388689041,00:32
